temp,weather,age,sex,height,weight,body_shape,style,label
30,cloudy,31,male,187,70,normal,business,short_shirt/long_chino
22,rainy,48,male,181,62,normal,business,long_shirt/long_chino
26,cloudy,45,female,160,62,normal,business,long_blouse/long_chino
22,sunny,54,male,181,58,thin,sports,long_sports/sweats
20,cloudy,25,female,164,53,normal,business,long_blouse/long_chino
34,sunny,47,female,155,59,normal,business,short_blouse/long_chino
28,cloudy,45,male,172,93,fat,business,short_shirt/long_chino
22,cloudy,54,male,173,78,fat,business,long_shirt/long_chino
31,sunny,35,male,168,75,fat,casual,short_tee/short_chino
22,rainy,31,male,158,66,fat,sports,long_sports/sweats
29,sunny,47,male,166,70,fat,business,short_shirt/long_chino
30,rainy,46,female,153,56,normal,sports,short_sports/sweats
32,rainy,49,male,177,68,normal,casual,short_tee/short_denim
26,rainy,60,female,159,57,normal,sports,long_sports/sweats
22,cloudy,51,male,170,73,fat,casual,long_tee/long_chino
30,rainy,63,female,166,56,normal,business,short_blouse/long_chino
28,cloudy,46,male,176,62,normal,business,short_shirt/long_chino
27,sunny,40,female,166,56,normal,casual,short_tee/long_skirt
29,sunny,35,female,172,61,normal,casual,short_tee/short_chino
25,cloudy,35,male,179,76,normal,sports,long_sports/sweats
21,cloudy,20,female,162,54,normal,casual,long_tee/long_chino
22,sunny,35,female,165,59,normal,sports,long_sports/leggings
28,cloudy,56,female,161,58,normal,business,short_blouse/long_chino
31,cloudy,30,female,159,52,normal,casual,short_tee/long_chino
29,cloudy,49,female,154,48,normal,business,short_blouse/long_chino
33,rainy,21,male,173,63,normal,sports,short_sports/sweats
33,sunny,51,male,175,60,normal,business,short_shirt/long_chino
32,cloudy,44,male,173,82,fat,casual,short_tee/long_chino
31,rainy,21,male,168,90,fat,business,short_shirt/long_chino
35,sunny,32,male,168,62,normal,sports,short_sports/sweats
31,cloudy,49,female,163,60,normal,casual,short_tee/long_chino
30,sunny,49,female,162,60,normal,casual,short_tee/long_denim
31,cloudy,48,female,161,58,normal,casual,short_tee/long_chino
28,sunny,53,male,178,75,normal,business,short_shirt/long_chino
22,sunny,35,male,174,66,normal,business,long_shirt/long_chino
24,cloudy,52,female,165,56,normal,sports,long_sports/sweats
33,cloudy,33,female,163,58,normal,business,short_blouse/long_chino
26,rainy,23,female,164,49,thin,business,long_blouse/long_chino
30,rainy,36,male,177,59,normal,business,short_shirt/long_chino
32,sunny,21,male,177,74,normal,sports,short_sports/sweats
35,sunny,58,male,174,71,normal,business,short_shirt/long_chino
21,rainy,63,male,174,59,normal,business,long_shirt/long_chino
24,rainy,56,male,174,54,thin,sports,long_sports/sweats
35,rainy,37,female,157,48,normal,casual,short_tee/long_skirt
22,cloudy,59,male,165,53,normal,sports,long_sports/sweats
31,rainy,45,female,158,59,normal,sports,short_sports/leggings
27,sunny,28,male,171,77,fat,sports,short_sports/sweats
21,rainy,25,male,172,60,normal,sports,long_sports/sweats
31,cloudy,34,female,157,54,normal,casual,short_tee/long_denim
22,cloudy,43,male,180,71,normal,sports,long_sports/sweats
23,sunny,51,female,167,48,thin,business,long_blouse/long_chino
35,rainy,46,female,164,53,normal,casual,short_tee/long_skirt
27,sunny,64,female,166,45,thin,casual,short_tee/short_chino
24,sunny,51,female,173,73,normal,casual,long_tee/long_chino
30,rainy,21,female,161,45,thin,casual,short_tee/short_denim
31,cloudy,43,male,176,62,normal,sports,short_sports/sweats
29,cloudy,53,female,168,57,normal,sports,short_sports/leggings
25,cloudy,55,female,161,51,normal,business,long_blouse/long_chino
28,cloudy,65,female,160,39,thin,sports,short_sports/leggings
27,sunny,43,male,163,83,fat,casual,short_tee/short_chino
27,rainy,26,male,178,83,fat,sports,short_sports/sweats
27,sunny,28,female,163,69,fat,casual,short_tee/short_denim
21,rainy,46,male,170,66,normal,business,long_shirt/long_chino
34,sunny,36,male,176,82,fat,casual,short_tee/short_denim
28,sunny,32,male,183,68,normal,casual,short_tee/short_chino
21,cloudy,54,female,158,44,thin,casual,long_tee/long_denim
24,sunny,62,female,161,55,normal,sports,long_sports/sweats
28,rainy,54,male,160,52,normal,business,short_shirt/long_chino
35,cloudy,25,male,176,95,fat,casual,short_tee/long_denim
24,sunny,63,male,174,70,normal,sports,long_sports/sweats
21,sunny,32,female,173,59,normal,casual,long_tee/long_skirt
24,sunny,30,female,154,45,normal,sports,long_sports/sweats
22,sunny,46,male,175,63,normal,sports,long_sports/sweats
27,sunny,50,female,163,70,fat,casual,short_tee/long_skirt
27,cloudy,36,male,165,78,fat,business,short_shirt/long_chino
23,rainy,26,female,158,69,fat,business,long_blouse/long_chino
34,sunny,61,female,161,61,normal,business,short_blouse/long_chino
28,sunny,63,female,159,65,fat,business,short_blouse/long_chino
27,rainy,27,male,181,61,normal,sports,short_sports/sweats
20,cloudy,51,male,183,61,thin,business,long_shirt/long_chino
23,sunny,48,female,154,53,normal,casual,long_tee/long_denim
22,rainy,28,female,170,56,normal,casual,long_tee/long_skirt
26,sunny,31,female,153,50,normal,sports,long_sports/leggings
32,cloudy,36,male,181,79,normal,business,short_shirt/long_chino
31,cloudy,62,male,183,95,fat,business,short_shirt/long_chino
24,sunny,39,male,181,66,normal,business,long_shirt/long_chino
32,sunny,58,male,172,65,normal,sports,short_sports/sweats
22,cloudy,49,female,166,51,normal,sports,long_sports/sweats
35,sunny,32,male,172,70,normal,sports,short_sports/sweats
33,cloudy,24,male,174,78,fat,business,short_shirt/long_chino
22,rainy,51,female,157,60,normal,casual,long_tee/long_skirt
34,rainy,23,male,183,72,normal,business,short_shirt/long_chino
33,rainy,59,male,173,81,fat,business,short_shirt/long_chino
28,cloudy,24,female,154,73,fat,casual,short_tee/long_chino
33,sunny,45,male,178,87,fat,business,short_shirt/long_chino
31,sunny,41,female,162,47,thin,casual,short_tee/long_skirt
25,cloudy,64,female,174,50,thin,business,long_blouse/long_chino
30,rainy,35,female,162,66,fat,sports,short_sports/leggings
24,cloudy,30,female,171,63,normal,sports,long_sports/leggings
28,rainy,20,male,173,63,normal,sports,short_sports/sweats
33,sunny,51,female,164,49,thin,sports,short_sports/leggings
25,rainy,45,female,165,46,thin,business,long_blouse/long_chino
28,cloudy,40,male,174,90,fat,casual,short_tee/long_denim
26,sunny,55,male,175,81,fat,business,long_shirt/long_chino
32,cloudy,20,male,174,59,normal,sports,short_sports/sweats
29,sunny,49,female,162,58,normal,sports,short_sports/leggings
34,cloudy,47,female,166,54,normal,business,short_blouse/long_chino
28,sunny,49,male,168,90,fat,business,short_shirt/long_chino
20,sunny,39,male,169,51,thin,sports,long_sports/sweats
20,sunny,50,male,175,71,normal,casual,long_tee/long_denim
35,cloudy,21,male,172,60,normal,business,short_shirt/long_chino
35,cloudy,52,male,183,73,normal,sports,short_sports/sweats
35,sunny,29,male,177,53,thin,casual,short_tee/short_chino
20,rainy,25,male,173,67,normal,business,long_shirt/long_chino
24,cloudy,45,female,151,56,normal,business,long_blouse/long_chino
24,rainy,38,female,159,42,thin,sports,long_sports/leggings
22,rainy,36,male,176,70,normal,sports,long_sports/sweats
33,sunny,52,male,186,72,normal,business,short_shirt/long_chino
35,rainy,59,female,164,51,normal,casual,short_tee/short_chino
30,sunny,39,male,173,80,fat,casual,short_tee/short_denim
35,rainy,42,male,165,61,normal,casual,short_tee/short_denim
29,cloudy,54,female,157,66,fat,casual,short_tee/long_chino
21,rainy,40,male,176,83,fat,business,long_shirt/long_chino
28,rainy,59,male,177,77,normal,business,short_shirt/long_chino
25,rainy,54,male,181,76,normal,business,long_shirt/long_chino
32,rainy,20,male,182,84,fat,sports,short_sports/sweats
27,sunny,38,male,168,65,normal,casual,short_tee/short_denim
32,rainy,30,male,182,65,normal,casual,short_tee/short_denim
28,sunny,48,male,168,76,fat,sports,short_sports/sweats
28,rainy,55,female,162,45,thin,sports,short_sports/sweats
23,cloudy,25,male,174,74,normal,casual,long_tee/long_denim
33,cloudy,55,female,159,69,fat,business,short_blouse/long_chino
30,cloudy,56,female,153,40,thin,business,short_blouse/long_chino
26,sunny,36,male,177,77,normal,sports,long_sports/sweats
23,rainy,22,male,169,74,fat,sports,long_sports/sweats
22,cloudy,24,male,182,75,normal,sports,long_sports/sweats
31,rainy,36,female,162,48,thin,business,short_blouse/long_chino
28,rainy,58,male,177,63,normal,sports,short_sports/sweats
35,cloudy,60,female,158,64,fat,sports,short_sports/leggings
33,rainy,43,male,179,67,normal,business,short_shirt/long_chino
20,sunny,31,male,179,63,normal,casual,long_tee/long_chino
21,cloudy,22,male,167,60,normal,business,long_shirt/long_chino
34,rainy,40,female,163,62,normal,casual,short_tee/long_denim
34,cloudy,53,female,167,55,normal,casual,short_tee/long_skirt
29,cloudy,61,male,169,67,normal,sports,short_sports/sweats
35,rainy,36,male,172,97,fat,sports,short_sports/sweats
29,sunny,49,female,154,66,fat,business,short_blouse/long_chino
26,rainy,29,female,162,44,thin,sports,long_sports/leggings
22,rainy,56,female,158,63,fat,casual,long_tee/long_denim
28,rainy,27,female,156,56,normal,business,short_blouse/long_chino
23,sunny,49,male,185,90,fat,sports,long_sports/sweats
24,cloudy,36,female,161,54,normal,sports,long_sports/sweats
33,sunny,59,male,173,91,fat,sports,short_sports/sweats
29,sunny,27,female,160,54,normal,business,short_blouse/long_chino
26,cloudy,62,female,165,62,normal,business,long_blouse/long_chino
30,cloudy,27,male,170,64,normal,business,short_shirt/long_chino
23,sunny,33,female,163,52,normal,business,long_blouse/long_chino
28,rainy,41,female,168,53,normal,sports,short_sports/leggings
29,cloudy,31,male,168,78,fat,business,short_shirt/long_chino
28,sunny,28,female,160,64,normal,business,short_blouse/long_chino
21,cloudy,23,male,163,87,fat,business,long_shirt/long_chino
30,cloudy,35,female,160,51,normal,casual,short_tee/long_denim
25,sunny,41,male,173,70,normal,business,long_shirt/long_chino
29,rainy,21,male,182,80,normal,sports,short_sports/sweats
33,sunny,55,male,179,73,normal,sports,short_sports/sweats
25,rainy,58,female,160,53,normal,casual,long_tee/long_skirt
34,cloudy,53,male,172,73,normal,sports,short_sports/sweats
21,sunny,33,female,156,49,normal,business,long_blouse/long_chino
30,rainy,36,male,167,73,fat,business,short_shirt/long_chino
28,sunny,56,female,157,50,normal,casual,short_tee/long_skirt
25,sunny,20,female,164,51,normal,business,long_blouse/long_chino
22,cloudy,64,male,178,67,normal,casual,long_tee/long_denim
27,sunny,32,female,154,59,normal,sports,short_sports/sweats
20,rainy,35,male,186,84,normal,casual,long_tee/long_denim
24,sunny,62,female,153,52,normal,sports,long_sports/leggings
28,cloudy,62,male,172,56,normal,sports,short_sports/sweats
20,cloudy,35,male,169,58,normal,casual,long_tee/long_denim
20,cloudy,24,female,158,61,normal,sports,long_sports/sweats
24,rainy,23,female,165,44,thin,business,long_blouse/long_chino
26,rainy,64,female,167,50,thin,casual,long_tee/long_chino
33,rainy,63,female,165,65,normal,sports,short_sports/sweats
24,sunny,64,male,168,70,normal,business,long_shirt/long_chino
25,rainy,34,female,163,58,normal,casual,long_tee/long_skirt
22,sunny,62,male,168,59,normal,business,long_shirt/long_chino
31,cloudy,50,male,178,58,thin,sports,short_sports/sweats
21,rainy,42,male,171,55,normal,business,long_shirt/long_chino
29,cloudy,57,male,166,64,normal,business,short_shirt/long_chino
27,sunny,60,female,162,60,normal,casual,short_tee/long_skirt
33,cloudy,52,male,170,68,normal,sports,short_sports/sweats
21,sunny,53,female,171,69,normal,business,long_blouse/long_chino
31,sunny,26,male,166,53,normal,business,short_shirt/long_chino
24,rainy,54,male,178,69,normal,casual,long_tee/long_denim
30,sunny,42,female,165,51,normal,business,short_blouse/long_chino
33,cloudy,57,female,163,48,thin,sports,short_sports/leggings
20,sunny,36,female,161,63,normal,business,long_blouse/long_chino
31,cloudy,64,female,163,55,normal,sports,short_sports/leggings
32,rainy,57,female,155,59,normal,business,short_blouse/long_chino
33,cloudy,65,female,169,50,thin,casual,short_tee/long_skirt
25,rainy,45,female,161,67,fat,sports,long_sports/sweats
28,rainy,34,male,170,72,normal,sports,short_sports/sweats
27,sunny,41,female,157,64,fat,casual,short_tee/long_denim
22,cloudy,57,female,160,53,normal,business,long_blouse/long_chino
30,sunny,47,female,163,55,normal,sports,short_sports/leggings
23,sunny,52,male,168,74,fat,business,long_shirt/long_chino
34,sunny,43,female,159,52,normal,business,short_blouse/long_chino
21,cloudy,32,male,181,70,normal,sports,long_sports/sweats
33,sunny,34,female,170,58,normal,business,short_blouse/long_chino
32,sunny,50,male,174,84,fat,casual,short_tee/short_denim
21,rainy,37,male,178,85,fat,business,long_shirt/long_chino
28,cloudy,65,female,165,60,normal,casual,short_tee/long_chino
26,cloudy,32,female,166,58,normal,sports,long_sports/sweats
26,cloudy,42,male,167,81,fat,sports,long_sports/sweats
28,rainy,24,female,168,60,normal,business,short_blouse/long_chino
26,sunny,47,male,169,81,fat,sports,long_sports/sweats
20,cloudy,48,male,169,76,fat,sports,long_sports/sweats
27,sunny,53,male,171,56,normal,casual,short_tee/short_chino
24,sunny,63,female,156,57,normal,sports,long_sports/leggings
23,sunny,46,male,172,72,normal,casual,long_tee/long_denim
26,rainy,31,male,179,71,normal,business,long_shirt/long_chino
27,sunny,53,female,156,48,normal,business,short_blouse/long_chino
29,cloudy,40,male,174,82,fat,casual,short_tee/long_chino
28,rainy,26,female,158,59,normal,sports,short_sports/leggings
20,sunny,36,male,164,84,fat,casual,long_tee/long_chino
27,sunny,63,female,158,55,normal,sports,short_sports/sweats
31,cloudy,55,male,170,79,fat,business,short_shirt/long_chino
34,rainy,26,male,172,58,normal,sports,short_sports/sweats
24,cloudy,48,male,181,73,normal,sports,long_sports/sweats
34,cloudy,31,male,161,68,fat,sports,short_sports/sweats
31,cloudy,65,female,151,62,fat,casual,short_tee/long_skirt
30,cloudy,33,female,158,38,thin,business,short_blouse/long_chino
29,sunny,51,female,168,52,thin,sports,short_sports/leggings
21,cloudy,36,male,187,64,thin,business,long_shirt/long_chino
21,cloudy,38,male,177,73,normal,sports,long_sports/sweats
26,cloudy,27,male,181,83,fat,casual,long_tee/long_chino
24,cloudy,47,male,174,79,fat,business,long_shirt/long_chino
35,cloudy,27,male,181,87,fat,sports,short_sports/sweats
24,sunny,60,male,176,57,thin,casual,long_tee/long_denim
29,cloudy,34,male,185,84,normal,sports,short_sports/sweats
33,rainy,57,female,165,74,fat,casual,short_tee/short_chino
24,cloudy,54,male,184,71,normal,casual,long_tee/long_denim
28,sunny,56,male,168,69,normal,casual,short_tee/short_chino
29,rainy,65,male,167,86,fat,business,short_shirt/long_chino
30,cloudy,42,male,169,63,normal,casual,short_tee/long_chino
35,sunny,37,male,184,76,normal,business,short_shirt/long_chino
27,cloudy,45,male,175,76,normal,sports,short_sports/sweats
26,sunny,58,female,161,42,thin,sports,long_sports/sweats
26,rainy,22,male,170,56,normal,casual,long_tee/long_chino
24,sunny,30,female,156,58,normal,sports,long_sports/sweats
33,cloudy,21,female,161,66,fat,sports,short_sports/leggings
30,cloudy,52,female,171,63,normal,sports,short_sports/leggings
20,cloudy,60,male,179,59,thin,casual,long_tee/long_chino
20,rainy,45,male,182,65,normal,business,long_shirt/long_chino
23,cloudy,41,male,161,69,fat,sports,long_sports/sweats
28,rainy,32,female,156,53,normal,business,short_blouse/long_chino
32,rainy,27,female,148,38,thin,business,short_blouse/long_chino
24,rainy,28,male,177,71,normal,business,long_shirt/long_chino
24,rainy,58,female,149,42,normal,sports,long_sports/sweats
25,rainy,46,female,160,50,normal,sports,long_sports/leggings
25,rainy,42,male,168,83,fat,casual,long_tee/long_chino
34,rainy,56,female,153,58,normal,casual,short_tee/long_denim
33,cloudy,42,female,159,44,thin,casual,short_tee/long_skirt
23,cloudy,63,male,176,60,normal,casual,long_tee/long_denim
32,sunny,60,male,175,73,normal,casual,short_tee/short_denim
25,sunny,35,female,169,66,normal,sports,long_sports/sweats
26,rainy,33,female,162,56,normal,sports,long_sports/leggings
29,rainy,28,female,171,56,normal,sports,short_sports/leggings
20,sunny,30,male,171,78,fat,sports,long_sports/sweats
30,sunny,21,male,178,60,normal,sports,short_sports/sweats
33,cloudy,50,female,161,50,normal,sports,short_sports/sweats
35,sunny,58,male,184,70,normal,sports,short_sports/sweats
34,rainy,23,male,170,54,normal,casual,short_tee/short_denim
31,rainy,54,female,160,58,normal,sports,short_sports/sweats
34,sunny,34,female,151,53,normal,sports,short_sports/sweats
32,rainy,65,male,184,61,thin,sports,short_sports/sweats
22,cloudy,30,male,176,83,fat,sports,long_sports/sweats
32,rainy,49,female,162,58,normal,sports,short_sports/leggings
28,cloudy,37,male,171,75,fat,casual,short_tee/long_denim
29,rainy,50,male,178,77,normal,sports,short_sports/sweats
24,rainy,42,female,160,56,normal,sports,long_sports/leggings
31,sunny,52,male,181,66,normal,business,short_shirt/long_chino
35,sunny,26,male,180,79,normal,business,short_shirt/long_chino
29,cloudy,62,female,163,47,thin,sports,short_sports/sweats
34,rainy,30,female,155,55,normal,business,short_blouse/long_chino
27,sunny,53,female,159,56,normal,casual,short_tee/long_skirt
26,sunny,27,male,172,74,fat,business,long_shirt/long_chino
35,cloudy,55,male,169,69,normal,sports,short_sports/sweats
20,cloudy,55,female,156,62,fat,casual,long_tee/long_denim
28,rainy,20,male,169,82,fat,sports,short_sports/sweats
27,sunny,35,male,166,66,normal,business,short_shirt/long_chino
27,cloudy,58,male,166,69,fat,casual,short_tee/long_denim
25,sunny,47,female,153,71,fat,business,long_blouse/long_chino
26,rainy,32,female,156,55,normal,casual,long_tee/long_chino
29,sunny,43,male,175,71,normal,business,short_shirt/long_chino
29,sunny,42,female,157,46,normal,sports,short_sports/sweats
28,cloudy,59,female,153,43,thin,casual,short_tee/long_skirt
33,cloudy,42,female,157,63,fat,casual,short_tee/long_chino
35,rainy,47,female,163,62,normal,business,short_blouse/long_chino
33,sunny,51,female,162,61,normal,sports,short_sports/sweats
32,rainy,20,female,159,56,normal,casual,short_tee/short_chino
32,rainy,53,male,179,71,normal,casual,short_tee/short_denim
24,sunny,57,female,171,53,thin,sports,long_sports/sweats
26,cloudy,21,female,163,60,normal,casual,long_tee/long_denim
32,rainy,21,male,158,45,thin,casual,short_tee/short_chino
28,sunny,33,male,176,59,normal,casual,short_tee/short_chino
33,cloudy,60,male,165,74,fat,sports,short_sports/sweats
20,cloudy,30,female,163,53,normal,sports,long_sports/sweats
35,sunny,52,female,164,49,thin,sports,short_sports/leggings
35,cloudy,49,male,166,64,normal,business,short_shirt/long_chino
24,rainy,23,male,180,75,normal,business,long_shirt/long_chino
34,cloudy,24,female,160,56,normal,casual,short_tee/long_denim
20,rainy,58,female,161,50,normal,sports,long_sports/sweats
26,cloudy,30,female,155,57,normal,sports,long_sports/sweats
28,cloudy,50,female,161,53,normal,casual,short_tee/long_skirt
30,sunny,33,female,157,46,normal,sports,short_sports/leggings
21,sunny,45,male,175,97,fat,casual,long_tee/long_denim
30,rainy,60,male,177,54,thin,business,short_shirt/long_chino
23,cloudy,47,male,182,80,normal,business,long_shirt/long_chino
27,sunny,22,male,171,90,fat,business,short_shirt/long_chino
33,cloudy,44,female,166,51,normal,casual,short_tee/long_denim
32,cloudy,23,female,165,60,normal,business,short_blouse/long_chino
35,rainy,27,male,172,67,normal,sports,short_sports/sweats
33,sunny,35,male,172,69,normal,casual,short_tee/short_chino
30,rainy,42,male,174,61,normal,business,short_shirt/long_chino
23,cloudy,32,female,155,63,fat,sports,long_sports/sweats
32,rainy,54,female,168,46,thin,business,short_blouse/long_chino
25,cloudy,20,female,152,61,fat,casual,long_tee/long_denim
25,sunny,50,female,165,55,normal,sports,long_sports/sweats
21,sunny,28,male,173,89,fat,sports,long_sports/sweats
31,rainy,47,male,172,74,fat,casual,short_tee/short_denim
25,sunny,51,female,161,64,normal,sports,long_sports/sweats
26,sunny,39,female,160,41,thin,business,long_blouse/long_chino
30,cloudy,45,male,175,71,normal,business,short_shirt/long_chino
35,rainy,28,male,182,64,normal,business,short_shirt/long_chino
31,cloudy,29,male,166,69,fat,casual,short_tee/long_denim
31,sunny,31,female,151,66,fat,business,short_blouse/long_chino
24,sunny,54,male,166,76,fat,sports,long_sports/sweats
34,cloudy,49,male,169,56,normal,casual,short_tee/long_denim
28,sunny,55,female,158,54,normal,sports,short_sports/sweats
35,cloudy,49,female,162,43,thin,casual,short_tee/long_denim
21,cloudy,30,female,167,55,normal,business,long_blouse/long_chino
24,sunny,35,male,179,79,normal,business,long_shirt/long_chino
30,sunny,52,female,163,51,normal,casual,short_tee/long_skirt
21,cloudy,26,male,168,63,normal,sports,long_sports/sweats
34,rainy,26,male,172,71,normal,business,short_shirt/long_chino
27,sunny,57,male,174,61,normal,business,short_shirt/long_chino
33,cloudy,42,male,192,77,normal,business,short_shirt/long_chino
22,cloudy,50,male,160,78,fat,casual,long_tee/long_chino
33,rainy,57,female,153,46,normal,sports,short_sports/leggings
31,sunny,61,female,163,50,normal,business,short_blouse/long_chino
27,rainy,50,female,167,68,normal,business,short_blouse/long_chino
28,cloudy,32,male,162,72,fat,business,short_shirt/long_chino
30,cloudy,61,male,173,86,fat,casual,short_tee/long_chino
25,cloudy,28,male,173,69,normal,casual,long_tee/long_denim
27,rainy,45,male,173,66,normal,business,short_shirt/long_chino
32,sunny,42,female,166,53,normal,business,short_blouse/long_chino
23,cloudy,49,female,158,52,normal,sports,long_sports/leggings
32,rainy,39,female,160,50,normal,sports,short_sports/sweats
33,cloudy,33,female,157,52,normal,sports,short_sports/leggings
31,rainy,56,male,164,62,normal,business,short_shirt/long_chino
28,rainy,54,female,167,43,thin,sports,short_sports/leggings
22,cloudy,24,female,157,57,normal,casual,long_tee/long_denim
27,rainy,49,male,175,64,normal,casual,short_tee/short_chino
34,rainy,35,female,160,75,fat,casual,short_tee/long_denim
33,rainy,45,female,161,70,fat,business,short_blouse/long_chino
32,sunny,54,female,154,49,normal,sports,short_sports/leggings
22,sunny,26,female,165,51,normal,casual,long_tee/long_skirt
32,rainy,49,male,187,81,normal,casual,short_tee/short_denim
23,cloudy,35,female,156,49,normal,casual,long_tee/long_chino
25,rainy,64,male,168,75,fat,sports,long_sports/sweats
20,sunny,34,male,180,83,fat,business,long_shirt/long_chino
21,cloudy,49,male,166,64,normal,casual,long_tee/long_chino
25,rainy,40,female,162,71,fat,sports,long_sports/leggings
30,cloudy,41,female,151,39,thin,sports,short_sports/sweats
33,sunny,56,female,160,64,normal,business,short_blouse/long_chino
25,sunny,29,female,157,50,normal,sports,long_sports/sweats
27,rainy,44,male,165,86,fat,business,short_shirt/long_chino
22,rainy,45,female,153,67,fat,casual,long_tee/long_denim
24,cloudy,41,male,181,66,normal,business,long_shirt/long_chino
34,cloudy,27,female,165,56,normal,sports,short_sports/sweats
32,cloudy,47,female,163,49,thin,casual,short_tee/long_chino
24,cloudy,56,female,167,51,thin,sports,long_sports/sweats
29,sunny,24,male,168,64,normal,casual,short_tee/short_denim
32,rainy,48,female,157,46,normal,business,short_blouse/long_chino
21,cloudy,41,female,163,46,thin,casual,long_tee/long_chino
20,cloudy,35,female,153,44,normal,sports,long_sports/sweats
34,cloudy,47,female,150,64,fat,business,short_blouse/long_chino
20,rainy,22,male,178,86,fat,sports,long_sports/sweats
35,sunny,27,female,165,45,thin,sports,short_sports/sweats
25,cloudy,20,male,176,57,thin,business,long_shirt/long_chino
25,cloudy,54,male,179,82,fat,casual,long_tee/long_denim
31,cloudy,45,male,175,82,fat,business,short_shirt/long_chino
28,cloudy,48,male,172,71,normal,business,short_shirt/long_chino
23,sunny,63,female,162,47,thin,casual,long_tee/long_denim
27,cloudy,40,male,177,60,normal,casual,short_tee/long_denim
34,rainy,27,male,171,65,normal,sports,short_sports/sweats
30,sunny,40,female,164,54,normal,sports,short_sports/leggings
29,sunny,51,female,157,45,thin,business,short_blouse/long_chino
30,rainy,56,female,160,51,normal,business,short_blouse/long_chino
22,rainy,33,male,164,65,normal,business,long_shirt/long_chino
30,cloudy,40,female,163,51,normal,sports,short_sports/sweats
25,sunny,25,female,165,55,normal,sports,long_sports/leggings
34,rainy,42,male,170,69,normal,sports,short_sports/sweats
32,sunny,42,female,155,48,normal,sports,short_sports/sweats
24,rainy,60,female,165,51,normal,casual,long_tee/long_chino
34,rainy,29,male,172,88,fat,business,short_shirt/long_chino
22,rainy,36,male,173,53,thin,business,long_shirt/long_chino
33,sunny,54,female,169,55,normal,sports,short_sports/sweats
34,rainy,23,male,175,64,normal,casual,short_tee/short_denim
23,cloudy,56,female,157,56,normal,casual,long_tee/long_denim
27,cloudy,45,female,163,66,normal,casual,short_tee/long_denim
31,rainy,46,female,142,48,normal,casual,short_tee/long_denim
31,rainy,34,male,179,80,normal,casual,short_tee/short_denim
29,sunny,36,female,167,46,thin,sports,short_sports/leggings
26,sunny,60,female,154,54,normal,casual,long_tee/long_chino
20,rainy,40,male,177,73,normal,sports,long_sports/sweats
32,cloudy,30,female,159,55,normal,business,short_blouse/long_chino
28,sunny,33,female,169,49,thin,casual,short_tee/short_denim
35,rainy,65,female,166,42,thin,sports,short_sports/sweats
32,rainy,51,male,178,64,normal,casual,short_tee/short_denim
32,sunny,58,female,162,55,normal,casual,short_tee/short_chino
33,cloudy,61,male,170,76,fat,business,short_shirt/long_chino
33,cloudy,41,male,165,72,fat,business,short_shirt/long_chino
27,sunny,34,male,176,56,thin,sports,short_sports/sweats
20,cloudy,58,female,164,61,normal,business,long_blouse/long_chino
23,rainy,43,male,177,77,normal,casual,long_tee/long_denim
29,sunny,51,male,177,57,thin,sports,short_sports/sweats
30,rainy,55,female,162,59,normal,business,short_blouse/long_chino
23,rainy,34,female,142,52,fat,sports,long_sports/sweats
20,cloudy,51,male,168,89,fat,sports,long_sports/sweats
25,sunny,24,male,166,70,fat,sports,long_sports/sweats
21,sunny,43,male,173,75,fat,sports,long_sports/sweats
28,rainy,43,male,190,76,normal,business,short_shirt/long_chino
31,cloudy,40,male,171,71,normal,business,short_shirt/long_chino
32,rainy,61,male,180,59,thin,sports,short_sports/sweats
33,rainy,62,male,168,51,thin,business,short_shirt/long_chino
27,sunny,31,male,160,71,fat,sports,short_sports/sweats
20,rainy,60,female,164,59,normal,sports,long_sports/leggings
32,rainy,38,male,184,68,normal,business,short_shirt/long_chino
31,rainy,55,female,157,49,normal,casual,short_tee/short_chino
33,rainy,39,male,175,67,normal,business,short_shirt/long_chino
23,cloudy,50,male,168,90,fat,casual,long_tee/long_denim
32,cloudy,29,female,163,43,thin,casual,short_tee/long_skirt
24,sunny,51,male,177,64,normal,business,long_shirt/long_chino
21,rainy,64,female,151,49,normal,sports,long_sports/sweats
22,rainy,56,male,176,62,normal,business,long_shirt/long_chino
21,rainy,59,female,164,53,normal,sports,long_sports/leggings
31,cloudy,46,female,163,59,normal,sports,short_sports/leggings
28,rainy,33,male,186,69,normal,sports,short_sports/sweats
22,cloudy,63,female,165,46,thin,casual,long_tee/long_denim
31,sunny,33,female,154,54,normal,sports,short_sports/sweats
26,rainy,36,female,169,63,normal,casual,long_tee/long_skirt
20,cloudy,28,male,179,89,fat,casual,long_tee/long_denim
23,sunny,21,female,167,59,normal,sports,long_sports/leggings
34,sunny,56,female,162,46,thin,business,short_blouse/long_chino
25,cloudy,20,male,168,72,fat,sports,long_sports/sweats
30,cloudy,54,female,163,70,fat,casual,short_tee/long_skirt
35,cloudy,64,male,164,86,fat,casual,short_tee/long_chino
30,rainy,28,female,152,65,fat,sports,short_sports/sweats
28,cloudy,51,male,175,76,normal,business,short_shirt/long_chino
22,rainy,56,male,180,72,normal,business,long_shirt/long_chino
26,cloudy,49,male,177,78,normal,business,long_shirt/long_chino
33,sunny,28,female,166,52,normal,business,short_blouse/long_chino
32,rainy,48,female,159,59,normal,casual,short_tee/long_denim
30,cloudy,52,male,178,69,normal,business,short_shirt/long_chino
35,sunny,23,female,152,65,fat,sports,short_sports/sweats
