item_key    style_category    item_url    item_type   style_key color
sports-casual_item_0041	sports-casual	https://store.musinsa.com/app/goods/1747036/0	상의	sports-casual_008	blue
sports-casual_item_0044	sports-casual	https://store.musinsa.com/app/goods/1281623/0	아우터	sports-casual_009	brown
sports-casual_item_0045	sports-casual	https://store.musinsa.com/app/goods/1572298/0	아우터	sports-casual_009	brown
sports-casual_item_0046	sports-casual	https://store.musinsa.com/app/goods/1576819/0	상의	sports-casual_009	white
sports-casual_item_0047	sports-casual	https://store.musinsa.com/app/goods/1367801/0	바지	sports-casual_009	brown
semi-formal_item_0000	semi-formal	https://store.musinsa.com/app/goods/1778703/0	아우터	semi-formal_000	black
semi-formal_item_0001	semi-formal	https://store.musinsa.com/app/goods/1832816/0	상의	semi-formal_000	white
semi-formal_item_0002	semi-formal	https://store.musinsa.com/app/goods/1782899/0	바지	semi-formal_000	black
semi-formal_item_0006	semi-formal	https://store.musinsa.com/app/goods/1762430/0	아우터	semi-formal_001	black
semi-formal_item_0007	semi-formal	https://store.musinsa.com/app/goods/1798060/0	바지	semi-formal_001	black
semi-formal_item_0010	semi-formal	https://store.musinsa.com/app/goods/1762430/0	아우터	semi-formal_002	black
semi-formal_item_0011	semi-formal	https://store.musinsa.com/app/goods/1798315/0	상의	semi-formal_002	black
semi-formal_item_0012	semi-formal	https://store.musinsa.com/app/goods/1798058/0	바지	semi-formal_002	beige
semi-formal_item_0021	semi-formal	https://store.musinsa.com/app/goods/1762422/0	아우터	semi-formal_004	black	
semi-formal_item_0022	semi-formal	https://store.musinsa.com/app/goods/1762353/0	상의	semi-formal_004	white
semi-formal_item_0023	semi-formal	https://store.musinsa.com/app/goods/1762377/0	바지	semi-formal_004	black
semi-formal_item_0028	semi-formal	https://store.musinsa.com/app/goods/1814160/0	아우터	semi-formal_005	black
semi-formal_item_0029	semi-formal	https://store.musinsa.com/app/goods/1811224/0	상의	semi-formal_005	pink
semi-formal_item_0030	semi-formal	https://store.musinsa.com/app/goods/1786646/0	바지	semi-formal_005	white
semi-formal_item_0041	semi-formal	https://store.musinsa.com/app/goods/1797516/0	아우터	semi-formal_007	black
semi-formal_item_0042	semi-formal	https://store.musinsa.com/app/goods/1782707/0	아우터	semi-formal_007	black
semi-formal_item_0043	semi-formal	https://store.musinsa.com/app/goods/1802557/0	상의	semi-formal_007	white
semi-formal_item_0044	semi-formal	https://store.musinsa.com/app/goods/1797237/0	바지	semi-formal_007	grey
semi-formal_item_0054	semi-formal	https://store.musinsa.com/app/goods/1751899/0	아우터	semi-formal_009	beige
semi-formal_item_0055	semi-formal	https://store.musinsa.com/app/goods/1751418/0	상의	semi-formal_009	white
semi-formal_item_0056	semi-formal	https://store.musinsa.com/app/goods/1760083/0	바지	semi-formal_009	black
semi-formal_item_0059	semi-formal	https://store.musinsa.com/app/goods/1599438/0	아우터	semi-formal_010	grey
semi-formal_item_0060	semi-formal	https://store.musinsa.com/app/goods/1738968/0	아우터	semi-formal_010	black
semi-formal_item_0061	semi-formal	https://store.musinsa.com/app/goods/1627936/0	상의	semi-formal_010	grey
semi-formal_item_0062	semi-formal	https://store.musinsa.com/app/goods/1611678/0	바지	semi-formal_010	black
semi-formal_item_0066	semi-formal	https://store.musinsa.com/app/goods/1626501/0	아우터	semi-formal_011	black
semi-formal_item_0067	semi-formal	https://store.musinsa.com/app/goods/1751899/0	아우터	semi-formal_011	beige
semi-formal_item_0068	semi-formal	https://store.musinsa.com/app/goods/1763354/0	상의	semi-formal_011	white
semi-formal_item_0069	semi-formal	https://store.musinsa.com/app/goods/1763306/0	바지	semi-formal_011	white
semi-formal_item_0108	semi-formal	https://store.musinsa.com/app/goods/1635943/0	아우터	semi-formal_017	black
semi-formal_item_0109	semi-formal	https://store.musinsa.com/app/goods/1628949/0	상의	semi-formal_017	blue
semi-formal_item_0110	semi-formal	https://store.musinsa.com/app/goods/1595633/0	바지	semi-formal_017	grey
